Unnamed: 0,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_ident,Densidad_cuarta,pH_ident,Sulfatos_cuarta,Alcohol_sqr,CalifProductor_ident,PrecioBotella_log,aleatorio_cuarta,aleatorio2_log,Compra
5841,1.62,0.38,7.2,0.058,1.00002,3.09,1.1,14.0,3,3.1,B,***,1,0.0,0.065586434,0.663814786,4.76754249,1.331836258,3.140507619,3.127173225,121.7465758,2.913121722,184.7201935,15.9615965,2.279913779,0.349859021,0.002660045,0.830143431,1
5842,2.13,0.36,-36.2,-0.004,0.94039,3.7,0.68,7.7,1,1.97,R,**,3,0.0,0.193929012,0.371561862,5.430048122,1.329316297,1.84247247,2.929539647,0.997728626,3.833817707,109.3708448,4.828580705,0.760037926,-0.42245543,0.203210914,0.249858223,1
5843,0.5,0.28,-48.3,-0.431,1.00597,4.14,0.6,14.2,3,2.5,R,**,2,0.0,0.473959945,0.397113363,3.31262816,1.319090359,1.480577878,1.56841807,159.4417284,4.497926286,98.16336223,16.420888,2.279913779,0.013414976,7.248778498,0.316364263,1
5844,0.24,0.48,6.8,0.458,0.94649,2.28,0.13,10.0,4,1.27,B,***,2,0.0,0.613430085,0.649218398,2.974880191,1.344226379,3.128544162,4.402228567,2.341393538,1.690558201,48.65113138,8.143834753,3.039851705,-1.700934068,20.33978385,0.807909506,1
5845,0.94,-2.27,2.6,0.056,0.96586,3.11,2.18,10.4,5,3.44,B,Desc,3,7.692307692,0.246839553,0.148753103,3.884201647,0.1,3.002927857,3.120797949,15.7254256,2.943308476,553.6670733,8.808347926,3.799789632,0.499909895,0.533343162,-0.665560415,0
5846,-0.96,0.78,1.1,0.056,0.99455,3.25,0.88,17.0,2,5.36,B,***,1,16.66666667,0.767405058,0.079416989,1.41604341,1.379475123,2.958064891,3.120797949,93.39309662,3.154615751,141.5836498,23.53500325,1.519975853,1.080357201,49.81685912,-1.293123158,1
5847,-2.05,0.51,13.6,0.05,1.0739,3.72,0.52,9.6,3,4.34,B,****,2,0.0,0.697761163,0.036563132,0.0001,1.347877436,3.331922941,3.101672118,1476.674885,3.864004461,87.84012279,7.505380025,2.279913779,0.813866317,34.04930088,-2.068762739,1
5848,0.18,1.3,22.5,0.033,0.95748,3.0,1.49,14.3,4,1.84,B,***,3,0.0,0.854945101,0.633059498,2.896938352,1.43484679,3.598109872,3.047482266,7.685299799,2.777281331,284.5149096,16.65297674,3.039851705,-0.566325998,76.74095951,0.782704828,1
5849,0.16,-0.34,2.6,0.483,0.99047,2.01,2.03,11.2,2,5.98,M,*,2,7.692307692,0.382503243,0.708173823,2.870957739,1.230353702,3.002927857,4.481919526,75.71328597,1.283037028,483.4559442,10.21554961,1.519975853,1.213310808,3.075045944,0.894829627,1
5850,1.68,-0.52,6.9,-0.264,0.97294,3.44,0.6,10.5,3,6.34,B,*,3,0.0,0.955945431,0.121774845,4.845484329,1.200606396,3.131535026,2.100753675,26.41672798,3.44138991,98.16336223,8.978547851,2.279913779,1.283104566,119.9509165,-0.865671252,1
5851,0.36,0.43,43.6,0.053,0.9982,2.83,2.02,9.5,4,1.43,B,****,3,0.0,0.560847302,0.990881974,3.130763869,1.338074341,4.229182261,3.111235034,111.6830053,2.520693925,479.0257725,7.349837975,3.039851705,-1.235774712,14.21243465,1.230734598,1
5852,1.89,1.51,-48.2,0.046,0.95497,3.06,2.18,10.8,5,2.77,B,**,1,0.0,0.525183699,0.738003541,5.118280766,1.455496897,1.483568742,3.088921565,6.033297401,2.867841592,553.6670733,9.498919544,3.799789632,0.178914363,10.92793181,0.936088548,1
5853,0.34,1.82,6.3,0.063,0.99481,3.18,-0.6,9.6,2,1.97,B,**,1,16.66666667,0.59711432,0.32094727,3.104783256,1.484461634,3.11358984,3.143111417,94.61586369,3.048962113,11.81871638,7.505380025,1.519975853,-0.42245543,18.26068756,0.103420624,1
5854,-0.93,0.29,19.6,0.093,0.9952,2.05,0.46,5.4,2,1.38,R,**,1,0.0,0.337284402,0.543907596,1.455014329,1.320381644,3.511374805,3.238740568,96.47247836,1.343410535,80.64918489,2.37488399,1.519975853,-1.359343392,1.859109982,0.630920356,1
5855,0.29,0.49,72.6,0.034,0.98024,3.18,0.5,9.3,4,2.22,M,***,2,16.66666667,0.198941268,0.552352536,3.039831724,1.345446702,5.096532937,3.050669905,42.3750756,3.048962113,85.39184747,7.043639834,3.039851705,-0.193176629,0.225046421,0.646327417,1
5856,1.675,1.32,6.4,0.952,0.99892,2.66,-2.32,12.3,1,1.0,B,**,3,0.0,0.430773044,0.332769387,4.838989176,1.436852124,3.116580704,5.976921914,115.5864749,2.26410652,1e-16,12.32064613,0.760037926,-9.210340372,4.946496793,0.139593258,1
5857,0.55,0.15,9.8,-0.427,0.9957,3.36,0.28,15.5,2,6.36,MM,*,2,7.692307692,0.184349966,0.52090775,3.377579693,1.301947689,3.218270094,1.581168624,98.89256584,3.320642896,61.70469412,19.56507644,1.519975853,1.286842785,0.165941482,0.587714125,1
5858,-1.09,-0.55,-51.6,0.046,0.9946,3.55,0.66,17.2,2,1.28,R,*,1,0.0,0.603946737,0.531794372,1.247169425,1.195427778,1.381879353,3.088921565,93.62731831,3.607417055,106.4834134,24.09201393,1.519975853,-1.664585992,19.11090507,0.608397972,1
5859,0.32,0.04,7.5,-0.243,0.9949,2.33,0.2,9.8,1,1.0,M,Desc,2,0.0,0.580354392,0.687439709,3.078802643,1.286894274,3.149480213,2.167694081,95.04191364,1.766025085,54.45389414,7.821350084,0.760037926,-9.210340372,16.29526824,0.865114273,1
5860,0.29,0.17,12.2,0.417,0.99903,2.44,0.54,7.9,3,1.38,M,*,1,0.0,0.257026533,0.457889903,3.039831724,1.304629274,3.290050839,4.271535394,116.191728,1.93205223,90.34067054,5.082661957,2.279913779,-1.359343392,0.626982573,0.45877051,1
5861,-0.26,-0.47,10.4,0.074,1.0405,2.36,0.81,9.9,3,1.74,MB,*,1,0.0,0.607284805,0.151016598,2.325364866,1.20909137,3.23621528,3.178175439,575.6462887,1.811305216,129.5960208,7.981778092,2.279913779,-0.693053896,19.53692119,-0.650458789,0
5862,-0.02,2.05,61.6,0.028,0.97494,3.28,0.51,11.8,2,2.23,R,***,3,0.0,0.446172154,0.10879387,2.637132222,1.504904595,4.767537853,3.031544075,30.23852413,3.199895881,86.60949705,11.33935428,1.519975853,-0.185014305,5.692610408,-0.978387922,1
5863,0.69,0.11,103.8,0.084,0.99578,1.85,0.47,9.7,6,2.36,R,Desc,2,0.0,0.905961377,0.526168123,3.559443984,1.296534258,6.029682629,3.210051822,99.28396444,1.041542999,81.81584196,7.662550728,4.559727558,-0.084555276,96.76345515,0.597761907,0
5864,0.21,1.1,62.3,0.042,0.9958,3.26,-1.7,3.0,3,2.57,R,***,1,0.0,0.794577661,0.450245286,2.935909272,1.414314857,4.788473903,3.076171012,99.38199536,3.169709128,0.199613312,0.73306499,2.279913779,0.059021088,57.25612871,0.441934337,1
5865,1.17,1.07,-19.0,0.068,0.94695,3.49,0.47,12.2,3,1.62,B,***,1,0.0,0.419829695,0.16609106,4.182978697,1.411156789,2.356901147,3.159049609,2.480005133,3.516856794,81.81584196,12.12113046,2.279913779,-0.869945899,4.462701213,-0.555313665,1
5866,-0.61,1.9,-59.4,-0.156,0.98488,3.78,1.16,12.5,2,2.95,B,*,2,0.0,0.137959433,0.305093447,1.870704138,1.491667823,1.148591929,2.445018618,55.71681548,3.954564721,198.0277778,12.72456344,1.519975853,0.27575647,0.052051684,0.05276225,1
5867,-0.43,0.38,38.7,-0.397,0.96816,3.14,0.16,13.2,3,6.66,B,***,3,0.0,0.454759775,0.664666538,2.104529655,1.331836258,4.082629905,1.676797774,18.75150711,2.988588606,51.07807651,14.18957659,2.279913779,1.341301238,6.143681759,0.831425721,1
5868,0.54,0.04,-11.7,-0.192,1.03604,5.15,0.4,5.9,1,1.0,M,**,2,7.692307692,0.205252495,0.86316995,3.364589386,1.286894274,2.575234248,2.330263637,498.2360871,6.022357343,73.90906251,2.835006943,0.760037926,-9.210340372,0.254989572,1.092751096,0
5869,0.2,0.22,28.6,0.074,0.98562,3.24,0.36,12.1,2,1.57,MB,Desc,2,7.692307692,0.598699728,0.666723899,2.922918965,1.311261844,3.780552601,3.178175439,58.10517672,3.139522374,69.65657842,11.92324344,1.519975853,-0.95400808,18.45539361,0.834516259,0
5870,0.43,0.61,11.8,-0.467,0.9974,3.11,0.45,4.5,3,3.22,R,*,2,0.0,0.767515365,0.75364136,3.221696015,1.359838122,3.278087382,1.453663089,107.4626895,2.943308476,79.49504952,1.649267801,2.279913779,0.405425063,49.8455074,0.957056468,1
5871,0.18,0.32,7.2,-0.429,0.96877,3.42,0.44,10.4,2,1.33,MM,Desc,3,0.0,0.660905448,0.598015647,2.896938352,1.32423294,3.140507619,1.574793347,19.62257064,3.411203157,78.35334595,8.808347926,1.519975853,-1.500362997,27.40566777,0.72575754,1
5872,-0.86,-1.06,-31.2,0.128,1.00119,3.06,0.7,11.1,2,1.0,R,Desc,1,7.692307692,0.546322508,0.549371011,1.545946475,1.09481267,1.99201569,3.35030791,128.5655212,2.867841592,112.316604,10.03394911,1.519975853,-9.210340372,12.79639161,0.640914951,0
5873,0.25,-0.13,-77.15,0.242,0.96644,3.35,0.52,15.1,2,1.0,B,****,2,0.0,0.530757362,0.894693929,2.987870498,1.262535596,0.617713498,3.713698682,16.4511556,3.305549519,87.84012279,18.56831809,1.519975853,-9.210340372,11.39925904,1.128621087,1
5874,1.13,0.54,1.2,0.122,0.98226,3.69,0.31,8.7,3,2.85,R,***,3,0.0,0.245900569,0.154735312,4.131017471,1.351499064,2.961055755,3.33118208,47.84813894,3.81872433,64.6021689,6.164133077,2.279913779,0.22311684,0.525274428,-0.626132896,1
5875,-1.06,0.43,41.7,0.047,0.97194,3.5,0.48,9.5,2,1.07,B,*,3,0.0,0.09023064,0.493183262,1.286140345,1.338074341,4.172355837,3.092109203,24.64777708,3.531950171,82.99511098,7.349837975,1.519975853,-3.049296563,0.009526711,0.533022231,1
5876,1.14,-1.37,-22.8,0.578,0.97426,3.08,0.27,10.3,2,1.0,R,**,3,0.0,0.746652652,0.710985499,4.144007777,1.016732492,2.2432483,4.784745169,28.89551626,2.898028345,60.76088734,8.639776654,1.519975853,-9.210340372,44.64297025,0.898792073,1
5877,-0.885,0.38,-13.0,0.388,0.99565,2.07,0.07,12.6,3,1.0,R,*,2,0.0,0.231932635,0.133595599,1.513470709,1.331836258,2.536353011,4.179093882,98.64853009,1.373597289,44.0577041,12.92896508,2.279913779,-9.210340372,0.415720853,-0.77302933,1
5878,1.26,0.31,14.5,0.045,0.9986,3.34,0.5,3.8,3,1.28,R,***,2,0.0,0.98120562,0.402289846,4.299891455,1.32295291,3.358840721,3.085733927,113.8391791,3.290456142,85.39184747,1.17610421,2.279913779,-1.664585992,133.1406235,0.329315241,1
5879,-0.21,0.02,2.2,0.072,0.99566,3.32,0.68,11.1,3,2.56,B,Desc,3,0.0,0.172981141,0.008376259,2.390316398,1.284099801,2.990964399,3.171800162,98.69730107,3.260269389,109.3708448,10.03394911,2.279913779,0.052631894,0.128643198,-3.542200277,0
5880,0.3,-0.8,20.5,0.029,0.95779,3.31,0.69,10.8,1,1.28,M,**,1,0.0,0.844458044,0.89699336,3.05282203,1.149400732,3.538292584,3.034731713,7.910641227,3.245176012,110.8363847,9.498919544,0.760037926,-1.664585992,73.04441092,1.131187859,1
5881,0.26,0.31,-37.9,0.497,0.9633,2.34,-0.22,12.1,3,1.98,R,Desc,3,0.0,0.312393289,0.985749294,3.000860804,1.32295291,1.791627775,4.526546463,12.80490171,1.781118462,26.26133189,11.92324344,2.279913779,-0.412200487,1.368147289,1.225541236,1
5882,0.6,0.9,2.2,0.177,1.00287,3.46,-1.2,10.2,3,2.21,R,Desc,3,7.692307692,0.870586885,0.105233173,3.442531226,1.392847648,2.990964399,3.506502189,138.8528478,3.471576664,2.12509723,8.472834034,2.279913779,-0.201406126,82.51297756,-1.01166365,0
5883,0.34,0.83,23.0,-0.065,1.03285,2.37,0.61,14.2,5,3.08,M,**,1,0.0,0.531327249,0.49976796,3.104783256,1.385094128,3.613064194,2.735093708,447.8612784,1.826398593,99.51494617,16.420888,3.799789632,0.340290248,11.44829524,0.54628525,1
5884,1.75,0.22,-21.0,-0.066,0.9957,3.4,0.64,6.6,2,2.63,B,***,3,7.692307692,0.431737269,0.794297991,4.936416474,1.311261844,2.297083859,2.731906069,98.89256584,3.381016403,103.653535,3.547582496,1.519975853,0.096522013,4.990932386,1.009598409,1
5885,0.0,0.55,11.95,0.038,1.00922,3.11,-0.22,15.3,3,4.16,M,Desc,1,0.0,0.638595539,0.286293799,2.663112835,1.352699828,3.282573678,3.063420458,183.4013811,2.943308476,26.26133189,19.06343996,2.279913779,0.758470062,23.88844777,-0.010836842,1
5886,0.69,0.32,1.1,-0.139,0.9996,4.32,0.41,11.0,2,2.45,R,**,1,0.0,0.978922807,0.483825015,3.559443984,1.32423294,2.958064891,2.49920847,119.3661991,4.769607068,75.00193164,9.853977269,1.519975853,-0.020483174,131.9059319,0.513864786,1
5887,0.14,0.34,-58.5,0.145,1.0151,3.47,0.4,10.2,4,1.49,MB,Desc,3,0.0,0.066990682,0.618452817,2.844977126,1.326781922,1.175509709,3.404497762,233.4920709,3.486670041,73.90906251,8.472834034,3.039851705,-1.105196665,0.002895226,0.759361401,0
5888,0.33,0.16,1.5,-0.522,0.9917,3.48,1.95,6.0,0,1.91,M,**,3,0.0,0.436391756,0.993341605,3.09179295,1.303290551,2.970028349,1.27834298,80.75248524,3.501763417,448.8612047,2.931917492,0.0001,-0.486296843,5.209655997,1.233213781,1
5889,0.32,1.47,6.4,-0.322,0.94132,3.38,0.58,12.2,3,1.04,R,***,1,0.0,0.168081298,0.90834713,3.078802643,1.451631088,3.116580704,1.915870651,1.150411183,3.350829649,95.50154369,12.12113046,2.279913779,-3.607331064,0.114676298,1.143765976,1
5890,2.42,0.0,9.9,0.256,0.99258,4.01,1.65,14.5,1,4.3,R,Desc,3,7.692307692,0.951044432,0.979187338,5.806767011,1.281286964,3.221260958,3.758325619,84.5091558,4.301712388,335.4018468,17.12204016,0.760037926,0.801818516,117.5099199,1.218862175,0
5891,-0.53,1.12,65.7,0.03,0.99244,2.97,0.54,16.3,2,2.49,M,***,2,0.0,0.746928905,0.093564407,1.97462659,1.416408541,4.890163293,3.037919351,83.90291215,2.732001201,90.34067054,21.63676846,1.519975853,0.00672665,44.70907536,-1.129189594,1
5892,-2.05,0.37,1.65,0.602,0.99973,3.11,1.04,11.4,2,1.01,R,***,1,0.0,0.180065743,0.12130281,0.0001,1.330578067,2.974514645,4.86124849,120.0992179,2.943308476,172.0948609,10.58363655,1.519975853,-4.982625886,0.151046405,-0.869555005,1
5893,-0.96,-0.38,18.1,0.046,0.95868,3.27,1.48,6.4,2,2.89,B,****,1,7.692307692,0.109928485,0.663949952,1.41604341,1.223928941,3.466511839,3.088921565,8.585172117,3.184802505,281.539688,3.335846217,1.519975853,0.244506336,0.0209854,0.830347029,1
5894,-0.64,1.25,20.8,0.04,1.00977,3.47,0.48,11.0,2,2.27,R,***,2,0.0,0.168132272,0.855381394,1.831733218,1.429796332,3.547265178,3.069795735,187.7088043,3.486670041,82.99511098,9.853977269,1.519975853,-0.153015363,0.11481546,1.083686963,1
5895,1.43,0.4,6.3,0.288,0.99214,3.18,0.04,18.7,2,1.19,R,*,3,0.0,0.333680488,0.82851417,4.520726666,1.334341997,3.11358984,3.860330047,82.61480674,3.048962113,41.88698749,28.47724721,1.519975853,-2.052101284,1.780918791,1.051773541,0
5896,0.31,0.28,34.8,0.039,0.98946,3.22,-0.67,17.0,2,3.23,R,**,1,0.0,0.989156569,0.998552055,3.065812337,1.319090359,3.965986194,3.066608097,71.75490881,3.109335621,10.00912873,23.53500325,1.519975853,0.409919153,137.5087793,1.238445436,1
5897,0.18,1.54,13.9,0.328,0.99807,2.94,0.41,8.8,3,3.26,R,****,2,0.0,0.714919394,0.99544929,2.896938352,1.458376169,3.340895534,3.987835581,110.9888895,2.68672107,75.00193164,6.306645904,2.279913779,0.4232815,37.5239426,1.235333341,1
5898,0.33,-0.5,1.9,0.238,0.99628,3.4,0.69,10.2,4,5.79,R,***,1,0.0,0.115043628,0.512688221,3.09179295,1.204021932,2.981991806,3.700948129,101.756593,3.381016403,110.8363847,8.472834034,3.039851705,1.174412507,0.025171914,0.571809134,1
5899,1.62,-0.1,-24.3,-0.211,0.95633,3.27,0.42,9.3,3,1.23,R,****,1,16.66666667,0.699325933,0.579412287,4.76754249,1.266937125,2.198385334,2.269698508,6.891163344,3.184802505,76.10687611,7.043639834,2.279913779,-1.861181435,34.35575349,0.69415503,1
5900,0.28,-0.33,106.35,0.132,0.99922,2.32,0.5,9.3,2,1.0,R,***,3,7.692307692,0.075746973,0.962384923,3.026841417,1.231944268,6.105949671,3.363058463,117.24276,1.750931709,85.39184747,7.043639834,1.519975853,-9.210340372,0.00473197,1.201553732,1
5901,-0.84,1.4,-50.5,0.052,0.98063,2.07,0.53,11.3,3,6.23,B,****,3,7.692307692,0.608359228,0.084821955,1.571927088,1.444790651,1.414778861,3.108047395,43.3931666,1.373597289,89.08381656,10.39877875,2.279913779,1.262290774,19.67554594,-1.227282813,1
5902,0.27,0.31,109.9,0.046,0.99324,2.1,-0.59,8.7,3,6.01,R,**,1,0.0,0.071541985,0.994019113,3.013851111,1.32295291,6.212125358,3.088921565,87.41153032,1.418877419,12.09596145,6.164133077,2.279913779,1.219316654,0.00376569,1.233895596,1
5903,0.45,0.28,26.05,1.027,1.00295,4.03,1.85,9.9,3,1.12,R,**,3,0.0,0.367846896,0.901451045,3.247676628,1.319090359,3.704285559,6.21599479,139.3576373,4.331899141,408.268333,7.981778092,2.279913779,-2.511179636,2.630159936,1.136145124,1
5904,0.27,0.33,1.3,-0.244,0.96134,2.98,0.44,12.4,4,3.4,R,**,3,0.0,0.103533267,0.758648,3.013851111,1.325509269,2.96404662,2.164506442,10.85985705,2.747094577,78.35334595,12.52179046,3.039851705,0.483381604,0.016512402,0.963677746,1
5905,0.24,-0.39,4.8,0.187,0.9967,3.47,0.44,9.0,3,2.72,R,Desc,3,0.0,0.607715488,0.47201555,2.974880191,1.222306838,3.068726874,3.538378573,103.8690492,3.486670041,78.35334595,6.596557518,2.279913779,0.150261538,19.59240071,0.489153527,1
5906,0.23,-0.8,73.4,0.137,0.96418,2.89,0.45,7.6,3,2.08,M,Desc,1,7.692307692,0.142317897,0.613792205,2.961889885,1.149400732,5.120459852,3.378996655,13.75838268,2.611254186,79.49504952,4.703983059,2.279913779,-0.315050721,0.058946986,0.751796968,0
5907,0.3,0.45,63.0,0.038,0.99032,3.18,0.3,9.5,2,2.16,R,Desc,2,0.0,0.471586423,0.341269039,3.05282203,1.340545326,4.809409954,3.063420458,75.11529724,3.048962113,63.62525033,7.349837975,1.519975853,-0.243601208,7.104666724,0.164814511,0
5908,1.36,0.23,1.8,-0.508,0.99057,4.01,-0.55,9.3,4,1.04,R,**,1,0.0,0.982492407,0.591264986,4.42979452,1.31257635,2.979000942,1.322969917,76.11392388,4.301712388,13.25399926,7.043639834,3.039851705,-3.607331064,133.840409,0.714404948,1
5909,-0.33,0.16,1.3,0.5,0.99398,3.39,0.39,13.7,2,6.98,R,*,2,0.0,0.142849911,0.385993016,2.23443272,1.303290551,2.96404662,4.536109378,90.75391462,3.365923026,72.82818044,15.28487414,1.519975853,1.396296515,0.059833273,0.287961907,1
5910,0.18,0.83,-10.1,0.028,0.96466,3.36,0.36,8.2,4,2.69,R,Desc,2,7.692307692,0.497331631,0.066753312,2.896938352,1.385094128,2.623088078,3.031544075,14.30038066,3.320642896,69.65657842,5.475998731,3.039851705,0.132667304,8.787798083,-1.466826319,0
5911,0.57,0.46,26.6,0.073,0.99675,4.14,1.99,15.4,4,1.85,B,Desc,3,0.0,0.320349815,0.236409735,3.403560306,1.341775712,3.720735313,3.174987801,104.1227051,4.497926286,465.9177982,19.31344387,3.039851705,-0.554493613,1.512940864,-0.202287315,0
5912,0.24,0.27,2.1,0.564,0.9914,2.99,0.68,5.5,4,2.28,R,**,3,0.0,0.250224673,0.728196931,2.974880191,1.31779527,2.987973535,4.740118232,79.50089733,2.762187954,109.3708448,2.463651275,3.039851705,-0.145173096,0.563205456,0.922711487,1
5913,0.3,-0.21,-16.0,0.074,0.97888,3.1,0.42,5.9,2,10.57,B,**,3,7.692307692,0.963449606,0.602297548,3.05282203,1.250567561,2.446627079,3.178175439,38.96441629,2.928215099,76.10687611,2.835006943,1.519975853,1.866499867,123.7619007,0.732892183,1
5914,0.9,-0.62,15.0,-0.903,0.9979,2.04,0.45,9.3,2,2.17,M,**,1,0.0,0.795877827,0.993533159,3.832240421,1.183075452,3.373795043,0.063852767,110.0860874,1.328317158,79.49504952,7.043639834,1.519975853,-0.235018555,57.63179505,1.2334066,1
5915,-0.93,-1.13,-45.2,0.023,0.91473,3.32,0.54,4.1,2,2.22,R,*,3,0.0,0.717193385,0.623471443,1.455014329,1.078624173,1.573294674,3.015605883,1e-16,3.260269389,90.34067054,1.369116689,1.519975853,-0.193176629,38.00363485,0.767443433,1
5916,0.3,-0.58,-30.8,-0.394,0.99775,4.38,1.05,9.5,2,2.52,M,*,2,0.0,0.81552247,0.022659783,3.05282203,1.19018097,2.003979148,1.686360689,109.2940813,4.860167329,174.1527166,7.349837975,1.519975853,0.026658904,63.53594284,-2.547174723,1
5917,0.49,0.82,-45.1,0.438,0.997,3.25,0.53,7.1,3,1.44,R,**,3,0.0,0.127521767,0.167313963,3.299637854,1.383975793,1.576285538,4.3384758,105.3979604,3.154615751,89.08381656,4.105424617,2.279913779,-1.212793014,0.037999824,-0.547977889,1
5918,0.27,0.3,16.7,-0.504,0.99985,3.38,0.45,18.6,2,2.92,R,*,2,7.692307692,0.056003966,0.556645401,3.013851111,1.321669153,3.424639737,1.33572047,120.7788422,3.350829649,79.49504952,28.17349775,1.519975853,0.26025347,0.001414407,0.654069307,1
5919,-0.24,0.92,12.6,0.123,0.96758,3.42,0.19,3.0,2,1.04,MB,**,2,0.0,0.032706678,0.527341698,2.351345479,1.395039332,3.302014297,3.334369718,17.95049234,3.411203157,53.59470938,0.73306499,1.519975853,-3.607331064,0.000164653,0.599989832,1
5920,0.21,0.29,1.8,0.19,0.99183,3.37,1.57,6.4,2,2.28,M,**,1,0.0,0.968693503,0.881059711,2.935909272,1.320381644,2.979000942,3.547941488,81.29940465,3.335736273,309.173785,3.335846217,1.519975853,-0.145173096,126.4783997,1.113264844,1
5921,-0.28,0.24,-39.7,-0.347,0.94749,3.22,0.6,13.7,2,3.44,M,Desc,1,0.0,0.921267639,0.40299279,2.299384253,1.313886918,1.737792216,1.836179692,2.650475084,3.109335621,98.16336223,15.28487414,1.519975853,0.499909895,103.4702343,0.331061064,0
5922,0.34,0.44,6.6,0.052,0.9955,3.2,0.41,9.6,3,4.14,R,*,2,0.0,0.547196078,0.368291876,3.104783256,1.339311543,3.122562433,3.108047395,97.9191322,3.079148867,75.00193164,7.505380025,2.279913779,0.752121133,12.87843167,0.241018669,1
5923,0.19,-2.07,7.8,0.5,0.9972,4.51,0.77,11.2,4,5.25,R,***,2,0.0,0.970795287,0.672552833,2.909928659,0.698134546,3.158452806,4.536109378,106.4265697,5.056381228,123.0974059,10.21554961,3.039851705,1.054805005,127.5796463,0.843220884,1
5924,0.33,0.28,28.9,0.053,0.9695,3.34,1.49,4.9,4,2.25,R,*,2,7.692307692,0.514506259,0.835866088,3.09179295,1.319090359,3.789525194,3.111235034,20.70448362,3.290456142,284.5149096,1.955477357,3.039851705,-0.168886848,10.06599429,1.060607996,1
5925,0.0,0.2,-34.8,0.027,0.96833,4.38,-0.88,13.0,1,5.39,M,*,1,0.0,0.577199233,0.45041542,2.663112835,1.30862091,1.884344572,3.028356436,18.99128609,4.860167329,5.806637432,13.76285814,0.760037926,1.087214138,15.94379255,0.442312133,1
5926,0.2,-0.53,-27.4,0.039,0.9899,2.61,-0.54,18.2,2,1.9,R,***,3,0.0,0.307393481,0.257249681,2.922918965,1.198887639,2.105668537,3.066608097,73.45976581,2.188639636,13.55605663,26.97478646,1.519975853,-0.497344872,1.282643636,-0.117807395,1
5927,2.35,1.2,2.1,0.071,1.04996,3.11,0.62,16.6,8,1.0,M,Desc,1,0.0,0.621043387,0.054421014,5.715834865,1.424691781,2.987973535,3.168612524,769.3734167,2.943308476,100.8804395,22.44052574,6.079603411,-9.210340372,21.36846385,-1.671072444,1
5928,0.56,0.33,-56.1,0.423,0.9944,3.8,0.72,6.5,5,5.15,M,Desc,2,0.0,0.654490772,0.651450098,3.390569999,1.325509269,1.247290455,4.290661224,92.69306771,3.984751475,115.3214715,3.44090003,3.799789632,1.030995195,26.35709556,0.811341118,1
5929,0.64,0.05,1.9,0.467,0.99496,3.29,1.77,7.6,2,2.18,M,**,1,7.692307692,0.358040916,0.243916605,3.494492452,1.288284711,2.981991806,4.430917312,95.32674521,3.214989258,377.829152,4.703983059,1.519975853,-0.226508937,2.36072994,-0.171027678,1
5930,-0.08,0.97,22.4,0.05,0.95849,1.16,0.49,16.6,3,1.79,R,***,1,0.0,0.656292581,0.131879687,2.559190383,1.400473804,3.595119008,3.101672118,8.437682565,0.0001,84.18708252,22.44052574,2.279913779,-0.627683794,26.64853344,-0.785956391,1
5931,0.59,0.24,-60.1,-0.003,0.9962,2.97,0.59,9.5,3,1.4,R,*,2,7.692307692,0.147461358,0.427752027,3.429540919,1.313886918,1.127655879,2.932727286,101.3579026,2.732001201,96.82559289,7.349837975,2.279913779,-1.308069566,0.067940729,0.39068573,0
5932,0.47,-0.79,44.7,0.055,0.99516,3.18,0.8,7.8,4,3.37,R,Desc,2,0.0,0.212010389,0.461669348,3.273657241,1.151350417,4.262081769,3.11761031,96.28080942,3.048962113,127.9478103,4.954807005,3.039851705,0.470803602,0.290264057,0.46699064,0
